"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","112.25","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","97.6","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","84","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","71.6","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","275.5","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","255.9","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","236.45","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","217.25","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","198.35","0","0","0","0","0","1186.55"
"APOLLOHOSP","10-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","1.95","0","0","0","0","0","1186.55"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","1.55","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","165.25","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","0.8","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.55","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.4","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.25","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","12.7","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","9.7","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","7.3","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","5.5","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","4.05","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","2.95","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","2.15","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","49.95","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","40.9","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","33.15","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","26.5","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","20.95","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","16.4","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","147.45","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","130.35","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","114.15","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","98.95","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","84.8","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","71.9","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","60.3","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","260.7","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","241.1","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","221.7","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","202.5","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","183.65","0","0","0","0","0","1172.3"
"APOLLOHOSP","13-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","1.1","0","0","0","0","0","1172.3"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","1","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","122.25","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","0.5","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.35","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.25","0","0","0","0","0","1142.5"
